game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,es,Vueloceronte,vueloceronte,tb_only,tb_filtered_base,True,,,True,False,False,False,Vueloceronte | vueloceronte,S,,S,S,kept_neologism,,Vueloceronte:G:0/2 ; Vueloceronte:S:1/1 ; vueloceronte:G:0/2 ; vueloceronte:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Vuelocescudo,vuelocescudo,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocescudo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelocesplendor,vuelocesplendor,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocesplendor,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelocestafermo,vuelocestafermo,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocestafermo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelocextracción,vuelocextracción,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocextracción,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelociclón,vuelociclón,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelociclón | vuelociclón,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Vueloconfusión,vueloconfusión,tb_only,tb_filtered_base,True,,,True,False,False,False,Vueloconfusión,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelocontrol,vuelocontrol,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocontrol,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vuelocólera,vuelocólera,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuelocólera,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vueloptuosidad,vueloptuosidad,tb_only,tb_filtered_base,True,,,True,False,False,False,Vueloptuosidad,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Vueltaminuto,vueltaminuto,tb_only,tb_filtered_base,True,,,True,False,False,False,Vueltaminuto,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Vugupog,vugupog,tb_only,tb_filtered_base,True,,,True,False,False,False,Vugupog,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Vulbis,vulbis,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulbis | vulbis,,,,,kept_neologism,,,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
DOFUS,es,Vulcanólogo,vulcanólogo,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulcanólogo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Vulevume,vulevume,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulevume,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Vulgal,vulgal,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulgal,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Vulgor,vulgor,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulgor | vulgor,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Vulkania,vulkania,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulkania,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vulkaniana,vulkaniana,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Vulkaniana | Vulkaniano | vulkaniana | vulkaniano,S,,S,S,kept_neologism,,Vulkaniana:S:1/1 ; Vulkaniano:G:2/2 ; Vulkaniano:S:1/1 ; vulkaniano:G:2/2 ; vulkaniano:S:1/1 ; vulkaniana:S:1/1,Vulkaniano | vulkaniano,DOFUS,1,2,tb_and_corpus,kept_neologism,
DOFUS,es,vulkanianito,vulkanianito,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Vulkaniano | vulkanianito | vulkaniano,,,,,kept_neologism,,Vulkaniano:G:2/2 ; Vulkaniano:S:1/1 ; vulkaniano:G:2/2 ; vulkaniano:S:1/1,Vulkaniano | vulkaniano,DOFUS,1,1,tb_and_corpus,kept_neologism,
DOFUS,es,Vulkaniano,vulkaniano,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulkaniano | vulkaniano,G | S,,G | S,G | S,kept_neologism,,vulkaniano:G:2/2 ; vulkaniano:S:1/1 ; Vulkaniano:G:2/2 ; Vulkaniano:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
WAVEN,es,Vulkanillo,vulkanillo,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulkanillo,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,es,Vulkanología,vulkanología,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulkanología,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Vulkescudo,vulkescudo,tb_only,tb_filtered_base,True,,,True,False,False,False,Vulkescudo | vulkescudo,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
RETRO,es,Vumecague,vumecague,tb_only,tb_filtered_base,True,,,True,False,False,False,Vumecague,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Vumoel,vumoel,tb_only,tb_filtered_base,True,,,True,False,False,False,Vumoel,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Vupibie,vupibie,tb_only,tb_filtered_base,True,,,True,False,False,False,Vupibie,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Vusi,vusi,tb_only,tb_filtered_base,True,,,True,False,False,False,Vusi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Vuvleb,vuvleb,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuvleb,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Vuvuf,vuvuf,tb_only,tb_filtered_base,True,,,True,False,False,False,Vuvuf,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Vyfeveva,vyfeveva,tb_only,tb_filtered_base,True,,,True,False,False,False,Vyfeveva,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Vylebe,vylebe,tb_only,tb_filtered_base,True,,,True,False,False,False,Vylebe,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Vyler,vyler,tb_only,tb_filtered_base,True,,,True,False,False,False,Vyler,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,es,Vyzevu,vyzevu,tb_only,tb_filtered_base,True,,,True,False,False,False,Vyzevu,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Vániante,vániante,tb_only,tb_filtered_base,True,,,True,False,False,False,Vániante,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,välvä,välvä,tb_only,tb_filtered_base,True,,,True,False,False,False,välvä,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Välväs,välväs,tb_only,tb_filtered_base,True,,,True,False,False,False,Välväs,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Vómer,vómer,tb_only,tb_filtered_base,True,,,True,False,False,False,Vómer | vómer,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Vórtex,vórtex,tb_only,tb_filtered_base,True,,,True,False,False,False,Vórtex,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wa'Bia,wa'bia,tb_only,tb_filtered_base,True,,,True,False,False,False,Wa'Bia,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Wa'Busado,wa'busado,tb_only,tb_filtered_base,True,,,True,False,False,False,Wa'Busado,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Wa'Mbio,wa'mbio,tb_only,tb_filtered_base,True,,,True,False,False,False,Wa'Mbio,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Wab,wab,tb_only,tb_filtered_base,True,,,True,False,False,False,Wab | wab,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Wabalina,wabalina,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabalina,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Wabanitas,wabanitas,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabanitas,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Wabbicha,wabbicha,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabbicha | wabbicha,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Wabbinómano,wabbinómano,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabbinómano | wabbinómano,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,wabbistumbre,wabbistumbre,tb_only,tb_filtered_base,True,,,True,False,False,False,wabbistumbre,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU | WAVEN,es,Wabbit,wabbit,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabbit | wabbit,S,,S,S,kept_neologism,,Wabbit:S:1/1 ; wabbit:S:1/1,,DOFUS | RETRO | WAKFU | WAVEN,4,7,tb_only,kept_neologism,
WAKFU,es,Wabbitación,wabbitación,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabbitación,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wabbitas,wabbitas,tb_only,corpus_ghost_form | tb_filtered_base,True,,,True,False,True,False,Wabbit | Wabbitas | wabbit,,,,,kept_neologism,,Wabbit:S:1/1 ; wabbit:S:1/1,Wabbit | wabbit,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,wabbito,wabbito,tb_only,tb_filtered_base,True,,,True,False,False,False,wabbito,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | WAVEN,es,Wabbits,wabbits,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabbits | wabbits,,,,,kept_neologism,,,,RETRO | WAVEN,2,3,tb_only,kept_neologism,
DOFUS,es,Wabeha,wabeha,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabeha,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Wabehameha,wabehameha,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabehameha,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS | WAKFU,es,Wabia,wabia,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabia,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Wabibip,wabibip,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabibip,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Wabinejo,wabinejo,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabinejo | wabinejo,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Wabip,wabip,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabip,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wabmikaze,wabmikaze,tb_only,tb_filtered_base,True,,,True,False,False,False,Wabmikaze,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,wabíter,wabíter,tb_only,tb_filtered_base,True,,,True,False,False,False,wabíter,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Waddictador,waddictador,tb_only,tb_filtered_base,True,,,True,False,False,False,Waddictador | waddictador,G,,G,G,kept_neologism,,Waddictador:G:1/2 ; Waddictador:S:0/1 ; waddictador:G:1/2 ; waddictador:S:0/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,waddicto,waddicto,tb_only,tb_filtered_base,True,,,True,False,False,False,waddicto,G | S,,G | S,G | S,kept_neologism,,waddicto:G:1/2 ; waddicto:S:1/1,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Waddictos,waddictos,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Waddictos | waddicto,,,,,kept_neologism,,waddicto:G:1/2 ; waddicto:S:1/1,waddicto,DOFUS,1,1,tb_and_corpus,kept_neologism,
DOFUS,es,Wadiante,wadiante,tb_only,tb_filtered_base,True,,,True,False,False,False,Wadiante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Wadotte,wadotte,tb_only,tb_filtered_base,True,,,True,False,False,False,Wadotte,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Wadulador,wadulador,tb_only,tb_filtered_base,True,,,True,False,False,False,Wadulador | wadulador,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
RETRO,es,Waelew,waelew,tb_only,tb_filtered_base,True,,,True,False,False,False,Waelew,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Waglutinante,waglutinante,tb_only,tb_filtered_base,True,,,True,False,False,False,Waglutinante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wagnar,wagnar,tb_only,tb_filtered_base,True,,,True,False,False,False,Wagnar,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Wai,wai,tb_only,tb_filtered_base,True,,,True,False,False,False,Wai,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,es,Wailes,wailes,tb_only,tb_filtered_base,True,,,True,False,False,False,Wailes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,WAK'Team,wak'team,tb_only,tb_filtered_base,True,,,True,False,False,False,WAK'Team,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wakdefat,wakdefat,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakdefat,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wakfase,wakfase,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakfase,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wakficionado,wakficionado,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakficionado,G,,G,G,kept_neologism,,Wakficionado:G:1/2 ; Wakficionado:S:0/1,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wakfollón,wakfollón,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakfollón,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
ANKANIMATION | DOFUS | ONE_MORE_GATE | WAKFU | WAVEN,es,WAKFU,wakfu,tb_only,tb_filtered_base,True,,,True,False,False,False,WAKFU | Wakfu | wakfu,,,,,kept_neologism,,,,ANKANIMATION | DOFUS | ONE_MORE_GATE | WAKFU | WAVEN,5,8,tb_only,kept_neologism,
WAKFU,es,Wakfulisko,wakfulisko,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakfulisko,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,wakfulí,wakfulí,tb_only,tb_filtered_base,True,,,True,False,False,False,wakfulí,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,WakLeague,wakleague,tb_only,tb_filtered_base,True,,,True,False,False,False,WakLeague,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Wakmeha,wakmeha,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakmeha,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wakolantern,wakolantern,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakolantern,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Wakpot,wakpot,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakpot,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Wakpotus,wakpotus,tb_only,tb_filtered_base,True,,,True,False,False,False,Wakpotus,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Walak,walak,tb_only,tb_filtered_base,True,,,True,False,False,False,Walak,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Waldo,waldo,tb_only,tb_filtered_base,True,,,True,False,False,False,Waldo,S,,S,S,kept_neologism,,Waldo:G:0/2 ; Waldo:S:1/1,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS,es,Wali,wali,tb_only,tb_filtered_base,True,,,True,False,False,False,Wali,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Waliento,waliento,tb_only,tb_filtered_base,True,,,True,False,False,False,Waliento,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Walk,walk,tb_only,tb_filtered_base,True,,,True,False,False,False,Walk | walk,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,5,tb_only,kept_neologism,
DOFUS | WAKFU,es,Walker,walker,tb_only,tb_filtered_base,True,,,True,False,False,False,Walker,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
WAKFU,es,Wall,wall,tb_only,tb_filtered_base,True,,,True,False,False,False,Wall,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wallace,wallace,tb_only,tb_filtered_base,True,,,True,False,False,False,Wallace,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Wally,wally,tb_only,tb_filtered_base,True,,,True,False,False,False,Wally,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Wallycharly,wallycharly,tb_only,tb_filtered_base,True,,,True,False,False,False,Wallycharly,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Walopi,walopi,tb_only,tb_filtered_base,True,,,True,False,False,False,Walopi,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Walterbychop,walterbychop,tb_only,tb_filtered_base,True,,,True,False,False,False,Walterbychop,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,es,Wambo,wambo,tb_only,tb_filtered_base,True,,,True,False,False,False,Wambo,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
WAKFU,es,Wambolgante,wambolgante,tb_only,tb_filtered_base,True,,,True,False,False,False,Wambolgante | wambolgante,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Wambomuleto,wambomuleto,tb_only,tb_filtered_base,True,,,True,False,False,False,Wambomuleto | wambomuleto,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Wamen,wamen,tb_only,tb_filtered_base,True,,,True,False,False,False,Wamen | wamen,,,,,kept_neologism,,wamen:S:0/1 ; Wamen:S:0/1,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,wamuleto,wamuleto,tb_only,tb_filtered_base,True,,,True,False,False,False,wamuleto,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Wanakotoba,wanakotoba,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanakotoba,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Wanchiao,wanchiao,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanchiao | wanchiao,S,,S,S,kept_neologism,,wanchiao:G:0/2 ; wanchiao:S:1/1 ; Wanchiao:G:0/2 ; Wanchiao:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Wanglong,wanglong,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanglong,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,wano,wano,tb_only,tb_filtered_base,True,,,True,False,False,False,wano,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Wanshak,wanshak,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanshak,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,wantazo,wantazo,corpus_only,corpus_aff_form,False,,,False,True,False,False,Wante | wante,,,,,,,Wante:G:0/2 ; Wante:S:0/1 ; wante:G:0/2 ; wante:S:0/1,Wante | wante,WAKFU,1,1,corpus_only,,
WAKFU,es,Wante,wante,tb_only,tb_filtered_base,True,,,True,False,False,False,Wante | wante,,,,,kept_neologism,,wante:G:0/2 ; wante:S:0/1 ; Wante:G:0/2 ; Wante:S:0/1,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Wanyudo,wanyudo,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanyudo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Wanyv,wanyv,tb_only,tb_filtered_base,True,,,True,False,False,False,Wanyv,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Wapa,wapa,tb_only,tb_filtered_base,True,,,True,False,False,False,Wapa,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Wapishikami,wapishikami,tb_only,tb_filtered_base,True,,,True,False,False,False,Wapishikami,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,War,war,tb_only,tb_filtered_base,True,,,True,False,False,False,War,,,,,kept_neologism,,War:G:0/2 ; War:S:0/1,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,War'Hg,war'hg,tb_only,tb_filtered_base,True,,,True,False,False,False,War'Hg | War'hg | war'hg,,,,,kept_neologism,,,,WAKFU,1,3,tb_only,kept_neologism,
WAKFU,es,Warcifer,warcifer,tb_only,tb_filtered_base,True,,,True,False,False,False,Warcifer,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,es,Warda,warda,tb_only,tb_filtered_base,True,,,True,False,False,False,Warda,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,WarHamuleto,warhamuleto,tb_only,tb_filtered_base,True,,,True,False,False,False,WarHamuleto | warhamuleto,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Warjamer,warjamer,tb_only,tb_filtered_base,True,,,True,False,False,False,Warjamer,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Warkaiko,warkaiko,tb_only,tb_filtered_base,True,,,True,False,False,False,Warkaiko | warkaiko,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Warkamole,warkamole,tb_only,tb_filtered_base,True,,,True,False,False,False,Warkamole,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Warko,warko,tb_only,tb_filtered_base,True,,,True,False,False,False,Warko | warko,S,,S,S,kept_neologism,,Warko:G:0/2 ; Warko:S:1/1 ; warko:G:0/2 ; warko:S:1/1,,DOFUS | RETRO,2,4,tb_only,kept_neologism,
DOFUS,es,Waro,waro,tb_only,tb_filtered_base,True,,,True,False,False,False,Waro,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Warrigarra,warrigarra,tb_only,tb_filtered_base,True,,,True,False,False,False,Warrigarra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Warriombreras,warriombreras,tb_only,tb_filtered_base,True,,,True,False,False,False,Warriombreras | warriombreras,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Warrior,warrior,tb_only,tb_filtered_base,True,,,True,False,False,False,Warrior,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Warriors,warriors,tb_only,tb_filtered_base,True,,,True,False,False,False,Warriors,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Warrow,warrow,tb_only,tb_filtered_base,True,,,True,False,False,False,Warrow,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Wars,wars,tb_only,tb_filtered_base,True,,,True,False,False,False,Wars,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Warzeneguerra,warzeneguerra,tb_only,tb_filtered_base,True,,,True,False,False,False,Warzeneguerra,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU | WAVEN,es,Was,was,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,War | Was,,,,,kept_neologism,,War:G:0/2 ; War:S:0/1,War,WAKFU | WAVEN,2,2,corpus_only | tb_only,kept_neologism,
DOFUS,es,Wasaru,wasaru,tb_only,tb_filtered_base,True,,,True,False,False,False,Wasaru,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Wastafari,wastafari,tb_only,tb_filtered_base,True,,,True,False,False,False,Wastafari,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Wat,wat,tb_only,tb_filtered_base,True,,,True,False,False,False,Wat | wat,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Waterzozio,waterzozio,tb_only,tb_filtered_base,True,,,True,False,False,False,Waterzozio | waterzozio,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Watson,watson,tb_only,tb_filtered_base,True,,,True,False,False,False,Watson,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Waumarguerrita,waumarguerrita,tb_only,tb_filtered_base,True,,,True,False,False,False,Waumarguerrita,S,,S,S,kept_neologism,,Waumarguerrita:S:1/1,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,waumarguerritas,waumarguerritas,corpus_only,corpus_aff_form,False,,,False,True,False,False,Waumarguerrita,,,,,,,Waumarguerrita:S:1/1,Waumarguerrita,WAKFU,1,1,corpus_only,,
